sample,query,result,results_dir
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.mash.v9fxd7en/results.9.7
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Dinophysis_18S_rRNA.dnas,1,outputs.mash.v9fxd7en/results.9.8
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Dolichospermum_spp.fna,1,outputs.mash.v9fxd7en/results.9.9
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Fukuyoa_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.9.10
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Gambierdiscus_genes.fna,1,outputs.mash.v9fxd7en/results.9.11
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Karenia_brevis_spp.fna,1,outputs.mash.v9fxd7en/results.9.12
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Microcystis_aeruginosa.fna,1,outputs.mash.v9fxd7en/results.9.13
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Microcystis_panniformis.fna,1,outputs.mash.v9fxd7en/results.9.14
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Ostreopsis_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.9.15
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Prorocentrum_spp.fna,0,outputs.mash.v9fxd7en/results.9.16
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Pseudo-nitzschia_spp_genes.fna,1,outputs.mash.v9fxd7en/results.9.17
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Pyrodinium_genes.fna,1,outputs.mash.v9fxd7en/results.9.18
data/marine/IRL_metagenomes/pp_CCHH-03_20180823.fq.gz,data/marine/HAB/Sinophysis_sp.dnas,1,outputs.mash.v9fxd7en/results.9.19
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Alexandrium_spp.fna,1,outputs.mash.v9fxd7en/results.10.1
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Amphidinium_carterae_strain_NMCA1314_GCA_019702695v1_ASM1970269v1_genomic.fna,0,outputs.mash.v9fxd7en/results.10.2
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Aureococcus_anophagefferens_IMG_2507525028.fna,0,outputs.mash.v9fxd7en/results.10.3
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Aureoumbra_lagunensis_18S_sequence.dnas,1,outputs.mash.v9fxd7en/results.10.4
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Cochlodinium_polykrikoides_spp.fasta,1,outputs.mash.v9fxd7en/results.10.5
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Coolia_genes.fna,1,outputs.mash.v9fxd7en/results.10.6
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.mash.v9fxd7en/results.10.7
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Dinophysis_18S_rRNA.dnas,1,outputs.mash.v9fxd7en/results.10.8
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Dolichospermum_spp.fna,1,outputs.mash.v9fxd7en/results.10.9
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Fukuyoa_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.10.10
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Gambierdiscus_genes.fna,1,outputs.mash.v9fxd7en/results.10.11
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Karenia_brevis_spp.fna,1,outputs.mash.v9fxd7en/results.10.12
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Microcystis_aeruginosa.fna,1,outputs.mash.v9fxd7en/results.10.13
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Microcystis_panniformis.fna,1,outputs.mash.v9fxd7en/results.10.14
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Ostreopsis_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.10.15
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Prorocentrum_spp.fna,1,outputs.mash.v9fxd7en/results.10.16
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Pseudo-nitzschia_spp_genes.fna,1,outputs.mash.v9fxd7en/results.10.17
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Pyrodinium_genes.fna,1,outputs.mash.v9fxd7en/results.10.18
data/marine/IRL_metagenomes/pp_CCHH-03_20190318.fq.gz,data/marine/HAB/Sinophysis_sp.dnas,1,outputs.mash.v9fxd7en/results.10.19
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Alexandrium_spp.fna,1,outputs.mash.v9fxd7en/results.11.1
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Amphidinium_carterae_strain_NMCA1314_GCA_019702695v1_ASM1970269v1_genomic.fna,0,outputs.mash.v9fxd7en/results.11.2
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Aureococcus_anophagefferens_IMG_2507525028.fna,0,outputs.mash.v9fxd7en/results.11.3
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Aureoumbra_lagunensis_18S_sequence.dnas,1,outputs.mash.v9fxd7en/results.11.4
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Cochlodinium_polykrikoides_spp.fasta,1,outputs.mash.v9fxd7en/results.11.5
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Coolia_genes.fna,1,outputs.mash.v9fxd7en/results.11.6
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.mash.v9fxd7en/results.11.7
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Dinophysis_18S_rRNA.dnas,1,outputs.mash.v9fxd7en/results.11.8
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Dolichospermum_spp.fna,1,outputs.mash.v9fxd7en/results.11.9
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Fukuyoa_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.11.10
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Gambierdiscus_genes.fna,1,outputs.mash.v9fxd7en/results.11.11
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Karenia_brevis_spp.fna,1,outputs.mash.v9fxd7en/results.11.12
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Microcystis_aeruginosa.fna,1,outputs.mash.v9fxd7en/results.11.13
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Microcystis_panniformis.fna,1,outputs.mash.v9fxd7en/results.11.14
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Ostreopsis_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.11.15
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Prorocentrum_spp.fna,0,outputs.mash.v9fxd7en/results.11.16
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Pseudo-nitzschia_spp_genes.fna,1,outputs.mash.v9fxd7en/results.11.17
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Pyrodinium_genes.fna,1,outputs.mash.v9fxd7en/results.11.18
data/marine/IRL_metagenomes/pp_CCHH-03_20191015.fq.gz,data/marine/HAB/Sinophysis_sp.dnas,1,outputs.mash.v9fxd7en/results.11.19
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Alexandrium_spp.fna,1,outputs.mash.v9fxd7en/results.12.1
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Amphidinium_carterae_strain_NMCA1314_GCA_019702695v1_ASM1970269v1_genomic.fna,0,outputs.mash.v9fxd7en/results.12.2
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Aureococcus_anophagefferens_IMG_2507525028.fna,0,outputs.mash.v9fxd7en/results.12.3
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Aureoumbra_lagunensis_18S_sequence.dnas,1,outputs.mash.v9fxd7en/results.12.4
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Cochlodinium_polykrikoides_spp.fasta,1,outputs.mash.v9fxd7en/results.12.5
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Coolia_genes.fna,1,outputs.mash.v9fxd7en/results.12.6
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.mash.v9fxd7en/results.12.7
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Dinophysis_18S_rRNA.dnas,1,outputs.mash.v9fxd7en/results.12.8
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Dolichospermum_spp.fna,1,outputs.mash.v9fxd7en/results.12.9
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Fukuyoa_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.12.10
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Gambierdiscus_genes.fna,1,outputs.mash.v9fxd7en/results.12.11
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Karenia_brevis_spp.fna,1,outputs.mash.v9fxd7en/results.12.12
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Microcystis_aeruginosa.fna,1,outputs.mash.v9fxd7en/results.12.13
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Microcystis_panniformis.fna,1,outputs.mash.v9fxd7en/results.12.14
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Ostreopsis_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.12.15
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Prorocentrum_spp.fna,1,outputs.mash.v9fxd7en/results.12.16
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Pseudo-nitzschia_spp_genes.fna,1,outputs.mash.v9fxd7en/results.12.17
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Pyrodinium_genes.fna,1,outputs.mash.v9fxd7en/results.12.18
data/marine/IRL_metagenomes/pp_CCHH-03_20200520.fq.gz,data/marine/HAB/Sinophysis_sp.dnas,1,outputs.mash.v9fxd7en/results.12.19
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Alexandrium_spp.fna,1,outputs.mash.v9fxd7en/results.13.1
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Amphidinium_carterae_strain_NMCA1314_GCA_019702695v1_ASM1970269v1_genomic.fna,0,outputs.mash.v9fxd7en/results.13.2
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Aureococcus_anophagefferens_IMG_2507525028.fna,0,outputs.mash.v9fxd7en/results.13.3
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Aureoumbra_lagunensis_18S_sequence.dnas,1,outputs.mash.v9fxd7en/results.13.4
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Cochlodinium_polykrikoides_spp.fasta,1,outputs.mash.v9fxd7en/results.13.5
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Coolia_genes.fna,1,outputs.mash.v9fxd7en/results.13.6
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.mash.v9fxd7en/results.13.7
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Dinophysis_18S_rRNA.dnas,1,outputs.mash.v9fxd7en/results.13.8
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Dolichospermum_spp.fna,1,outputs.mash.v9fxd7en/results.13.9
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Fukuyoa_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.13.10
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Gambierdiscus_genes.fna,1,outputs.mash.v9fxd7en/results.13.11
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Karenia_brevis_spp.fna,1,outputs.mash.v9fxd7en/results.13.12
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Microcystis_aeruginosa.fna,1,outputs.mash.v9fxd7en/results.13.13
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Microcystis_panniformis.fna,1,outputs.mash.v9fxd7en/results.13.14
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Ostreopsis_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.13.15
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Prorocentrum_spp.fna,0,outputs.mash.v9fxd7en/results.13.16
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Pseudo-nitzschia_spp_genes.fna,1,outputs.mash.v9fxd7en/results.13.17
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Pyrodinium_genes.fna,1,outputs.mash.v9fxd7en/results.13.18
data/marine/IRL_metagenomes/pp_CCHH-04_20180823.fq.gz,data/marine/HAB/Sinophysis_sp.dnas,1,outputs.mash.v9fxd7en/results.13.19
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Alexandrium_spp.fna,1,outputs.mash.v9fxd7en/results.14.1
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Amphidinium_carterae_strain_NMCA1314_GCA_019702695v1_ASM1970269v1_genomic.fna,0,outputs.mash.v9fxd7en/results.14.2
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Aureococcus_anophagefferens_IMG_2507525028.fna,0,outputs.mash.v9fxd7en/results.14.3
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Aureoumbra_lagunensis_18S_sequence.dnas,1,outputs.mash.v9fxd7en/results.14.4
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Cochlodinium_polykrikoides_spp.fasta,1,outputs.mash.v9fxd7en/results.14.5
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Coolia_genes.fna,1,outputs.mash.v9fxd7en/results.14.6
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.mash.v9fxd7en/results.14.7
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Dinophysis_18S_rRNA.dnas,1,outputs.mash.v9fxd7en/results.14.8
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Dolichospermum_spp.fna,1,outputs.mash.v9fxd7en/results.14.9
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Fukuyoa_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.14.10
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Gambierdiscus_genes.fna,1,outputs.mash.v9fxd7en/results.14.11
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Karenia_brevis_spp.fna,1,outputs.mash.v9fxd7en/results.14.12
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Microcystis_aeruginosa.fna,1,outputs.mash.v9fxd7en/results.14.13
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Microcystis_panniformis.fna,1,outputs.mash.v9fxd7en/results.14.14
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Ostreopsis_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.14.15
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Prorocentrum_spp.fna,0,outputs.mash.v9fxd7en/results.14.16
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Pseudo-nitzschia_spp_genes.fna,1,outputs.mash.v9fxd7en/results.14.17
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Pyrodinium_genes.fna,1,outputs.mash.v9fxd7en/results.14.18
data/marine/IRL_metagenomes/pp_CCHH-04_20190318.fq.gz,data/marine/HAB/Sinophysis_sp.dnas,1,outputs.mash.v9fxd7en/results.14.19
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Alexandrium_spp.fna,1,outputs.mash.v9fxd7en/results.15.1
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Amphidinium_carterae_strain_NMCA1314_GCA_019702695v1_ASM1970269v1_genomic.fna,0,outputs.mash.v9fxd7en/results.15.2
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Aureococcus_anophagefferens_IMG_2507525028.fna,0,outputs.mash.v9fxd7en/results.15.3
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Aureoumbra_lagunensis_18S_sequence.dnas,1,outputs.mash.v9fxd7en/results.15.4
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Cochlodinium_polykrikoides_spp.fasta,1,outputs.mash.v9fxd7en/results.15.5
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Coolia_genes.fna,1,outputs.mash.v9fxd7en/results.15.6
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.mash.v9fxd7en/results.15.7
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Dinophysis_18S_rRNA.dnas,1,outputs.mash.v9fxd7en/results.15.8
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Dolichospermum_spp.fna,1,outputs.mash.v9fxd7en/results.15.9
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Fukuyoa_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.15.10
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Gambierdiscus_genes.fna,1,outputs.mash.v9fxd7en/results.15.11
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Karenia_brevis_spp.fna,1,outputs.mash.v9fxd7en/results.15.12
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Microcystis_aeruginosa.fna,1,outputs.mash.v9fxd7en/results.15.13
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Microcystis_panniformis.fna,1,outputs.mash.v9fxd7en/results.15.14
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Ostreopsis_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.15.15
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Prorocentrum_spp.fna,0,outputs.mash.v9fxd7en/results.15.16
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Pseudo-nitzschia_spp_genes.fna,1,outputs.mash.v9fxd7en/results.15.17
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Pyrodinium_genes.fna,1,outputs.mash.v9fxd7en/results.15.18
data/marine/IRL_metagenomes/pp_CCHH-04_20191015.fq.gz,data/marine/HAB/Sinophysis_sp.dnas,1,outputs.mash.v9fxd7en/results.15.19
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Alexandrium_spp.fna,1,outputs.mash.v9fxd7en/results.16.1
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Amphidinium_carterae_strain_NMCA1314_GCA_019702695v1_ASM1970269v1_genomic.fna,0,outputs.mash.v9fxd7en/results.16.2
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Aureococcus_anophagefferens_IMG_2507525028.fna,0,outputs.mash.v9fxd7en/results.16.3
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Aureoumbra_lagunensis_18S_sequence.dnas,1,outputs.mash.v9fxd7en/results.16.4
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Cochlodinium_polykrikoides_spp.fasta,1,outputs.mash.v9fxd7en/results.16.5
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Coolia_genes.fna,1,outputs.mash.v9fxd7en/results.16.6
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.mash.v9fxd7en/results.16.7
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Dinophysis_18S_rRNA.dnas,1,outputs.mash.v9fxd7en/results.16.8
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Dolichospermum_spp.fna,1,outputs.mash.v9fxd7en/results.16.9
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Fukuyoa_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.16.10
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Gambierdiscus_genes.fna,1,outputs.mash.v9fxd7en/results.16.11
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Karenia_brevis_spp.fna,1,outputs.mash.v9fxd7en/results.16.12
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Microcystis_aeruginosa.fna,1,outputs.mash.v9fxd7en/results.16.13
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Microcystis_panniformis.fna,1,outputs.mash.v9fxd7en/results.16.14
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Ostreopsis_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.16.15
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Prorocentrum_spp.fna,0,outputs.mash.v9fxd7en/results.16.16
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Pseudo-nitzschia_spp_genes.fna,1,outputs.mash.v9fxd7en/results.16.17
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Pyrodinium_genes.fna,1,outputs.mash.v9fxd7en/results.16.18
data/marine/IRL_metagenomes/pp_CCHH-04_20200520.fq.gz,data/marine/HAB/Sinophysis_sp.dnas,1,outputs.mash.v9fxd7en/results.16.19
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Alexandrium_spp.fna,1,outputs.mash.v9fxd7en/results.17.1
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Amphidinium_carterae_strain_NMCA1314_GCA_019702695v1_ASM1970269v1_genomic.fna,0,outputs.mash.v9fxd7en/results.17.2
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Aureococcus_anophagefferens_IMG_2507525028.fna,0,outputs.mash.v9fxd7en/results.17.3
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Aureoumbra_lagunensis_18S_sequence.dnas,1,outputs.mash.v9fxd7en/results.17.4
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Cochlodinium_polykrikoides_spp.fasta,1,outputs.mash.v9fxd7en/results.17.5
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Coolia_genes.fna,1,outputs.mash.v9fxd7en/results.17.6
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.mash.v9fxd7en/results.17.7
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Dinophysis_18S_rRNA.dnas,1,outputs.mash.v9fxd7en/results.17.8
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Dolichospermum_spp.fna,1,outputs.mash.v9fxd7en/results.17.9
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Fukuyoa_sp_part_rRNA.dnas,1,outputs.mash.v9fxd7en/results.17.10
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Gambierdiscus_genes.fna,1,outputs.mash.v9fxd7en/results.17.11
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Karenia_brevis_spp.fna,1,outputs.mash.v9fxd7en/results.17.12
data/marine/IRL_metagenomes/pp_CCHH-05_20180905.fq.gz,data/marine/HAB/Microcystis_aeruginosa.fna,1,outputs.mash.v9fxd7en/results.17.13
