sample,query,result,results_dir
data/marine/IRL_metagenomes/pp_CCHH-09_20180920.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.27.1
data/marine/IRL_metagenomes/pp_CCHH-09_20180920.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.27.2
data/marine/IRL_metagenomes/pp_CCHH-09_20180920.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.27.3
data/marine/IRL_metagenomes/pp_CCHH-09_20180920.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.27.4
data/marine/IRL_metagenomes/pp_CCHH-09_20180920.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.27.5
data/marine/IRL_metagenomes/pp_CCHH-09_20190322.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.28.1
data/marine/IRL_metagenomes/pp_CCHH-09_20190322.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.28.2
data/marine/IRL_metagenomes/pp_CCHH-09_20190322.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.28.3
data/marine/IRL_metagenomes/pp_CCHH-09_20190322.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.28.4
data/marine/IRL_metagenomes/pp_CCHH-09_20190322.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.28.5
data/marine/IRL_metagenomes/pp_CCHH-10_20180920.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.29.1
data/marine/IRL_metagenomes/pp_CCHH-10_20180920.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.29.2
data/marine/IRL_metagenomes/pp_CCHH-10_20180920.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.29.3
data/marine/IRL_metagenomes/pp_CCHH-10_20180920.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.29.4
data/marine/IRL_metagenomes/pp_CCHH-10_20180920.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.29.5
data/marine/IRL_metagenomes/pp_CCHH-10_20190322.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.30.1
data/marine/IRL_metagenomes/pp_CCHH-10_20190322.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.30.2
data/marine/IRL_metagenomes/pp_CCHH-10_20190322.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.30.3
data/marine/IRL_metagenomes/pp_CCHH-10_20190322.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.30.4
data/marine/IRL_metagenomes/pp_CCHH-10_20190322.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.30.5
data/marine/IRL_metagenomes/pp_CCHH-10_20191003.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.31.1
data/marine/IRL_metagenomes/pp_CCHH-10_20191003.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.31.2
data/marine/IRL_metagenomes/pp_CCHH-10_20191003.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.31.3
data/marine/IRL_metagenomes/pp_CCHH-10_20191003.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.31.4
data/marine/IRL_metagenomes/pp_CCHH-10_20191003.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.31.5
data/marine/IRL_metagenomes/pp_CCHH-10_20200316.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.32.1
data/marine/IRL_metagenomes/pp_CCHH-10_20200316.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.32.2
data/marine/IRL_metagenomes/pp_CCHH-10_20200316.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.32.3
data/marine/IRL_metagenomes/pp_CCHH-10_20200316.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.32.4
data/marine/IRL_metagenomes/pp_CCHH-10_20200316.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.32.5
data/marine/IRL_metagenomes/pp_CCHH-11_20180920.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.33.1
data/marine/IRL_metagenomes/pp_CCHH-11_20180920.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.33.2
data/marine/IRL_metagenomes/pp_CCHH-11_20180920.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.33.3
data/marine/IRL_metagenomes/pp_CCHH-11_20180920.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.33.4
data/marine/IRL_metagenomes/pp_CCHH-11_20180920.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.33.5
data/marine/IRL_metagenomes/pp_CCHH-11_20190322.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.34.1
data/marine/IRL_metagenomes/pp_CCHH-11_20190322.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.34.2
data/marine/IRL_metagenomes/pp_CCHH-11_20190322.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.34.3
data/marine/IRL_metagenomes/pp_CCHH-11_20190322.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.34.4
data/marine/IRL_metagenomes/pp_CCHH-11_20190322.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.34.5
data/marine/IRL_metagenomes/pp_CCHH-11_20200316.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.35.1
data/marine/IRL_metagenomes/pp_CCHH-11_20200316.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.35.2
data/marine/IRL_metagenomes/pp_CCHH-11_20200316.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.35.3
data/marine/IRL_metagenomes/pp_CCHH-11_20200316.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.35.4
data/marine/IRL_metagenomes/pp_CCHH-11_20200316.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.35.5
data/marine/IRL_metagenomes/pp_CCHH-12_20181009.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.36.1
data/marine/IRL_metagenomes/pp_CCHH-12_20181009.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.36.2
data/marine/IRL_metagenomes/pp_CCHH-12_20181009.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.36.3
data/marine/IRL_metagenomes/pp_CCHH-12_20181009.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.36.4
data/marine/IRL_metagenomes/pp_CCHH-12_20181009.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.36.5
data/marine/IRL_metagenomes/pp_CCHH-12_20190322.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.37.1
data/marine/IRL_metagenomes/pp_CCHH-12_20190322.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.37.2
data/marine/IRL_metagenomes/pp_CCHH-12_20190322.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.37.3
data/marine/IRL_metagenomes/pp_CCHH-12_20190322.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.37.4
data/marine/IRL_metagenomes/pp_CCHH-12_20190322.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.37.5
data/marine/IRL_metagenomes/pp_CCHH-12_20191010.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.38.1
data/marine/IRL_metagenomes/pp_CCHH-12_20191010.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.38.2
data/marine/IRL_metagenomes/pp_CCHH-12_20191010.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.38.3
data/marine/IRL_metagenomes/pp_CCHH-12_20191010.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.38.4
data/marine/IRL_metagenomes/pp_CCHH-12_20191010.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.38.5
data/marine/IRL_metagenomes/pp_CCHH-12_20200304.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.39.1
data/marine/IRL_metagenomes/pp_CCHH-12_20200304.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.39.2
data/marine/IRL_metagenomes/pp_CCHH-12_20200304.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.39.3
data/marine/IRL_metagenomes/pp_CCHH-12_20200304.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.39.4
data/marine/IRL_metagenomes/pp_CCHH-12_20200304.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.39.5
data/marine/IRL_metagenomes/pp_CCHH-13_20181009.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.40.1
data/marine/IRL_metagenomes/pp_CCHH-13_20181009.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.40.2
data/marine/IRL_metagenomes/pp_CCHH-13_20181009.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.40.3
data/marine/IRL_metagenomes/pp_CCHH-13_20181009.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.40.4
data/marine/IRL_metagenomes/pp_CCHH-13_20181009.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.40.5
data/marine/IRL_metagenomes/pp_CCHH-13_20190325.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.41.1
data/marine/IRL_metagenomes/pp_CCHH-13_20190325.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.41.2
data/marine/IRL_metagenomes/pp_CCHH-13_20190325.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.41.3
data/marine/IRL_metagenomes/pp_CCHH-13_20190325.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.41.4
data/marine/IRL_metagenomes/pp_CCHH-13_20190325.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.41.5
data/marine/IRL_metagenomes/pp_CCHH-13_20191010.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.42.1
data/marine/IRL_metagenomes/pp_CCHH-13_20191010.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.42.2
data/marine/IRL_metagenomes/pp_CCHH-13_20191010.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.42.3
data/marine/IRL_metagenomes/pp_CCHH-13_20191010.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.42.4
data/marine/IRL_metagenomes/pp_CCHH-13_20191010.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.42.5
data/marine/IRL_metagenomes/pp_CCHH-13_20200304.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.43.1
data/marine/IRL_metagenomes/pp_CCHH-13_20200304.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.43.2
data/marine/IRL_metagenomes/pp_CCHH-13_20200304.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.43.3
data/marine/IRL_metagenomes/pp_CCHH-13_20200304.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.43.4
data/marine/IRL_metagenomes/pp_CCHH-13_20200304.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.43.5
data/marine/IRL_metagenomes/pp_CCHH-14_20181009.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.44.1
data/marine/IRL_metagenomes/pp_CCHH-14_20181009.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.44.2
data/marine/IRL_metagenomes/pp_CCHH-14_20181009.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.44.3
data/marine/IRL_metagenomes/pp_CCHH-14_20181009.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.44.4
data/marine/IRL_metagenomes/pp_CCHH-14_20181009.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.44.5
data/marine/IRL_metagenomes/pp_CCHH-14_20190325.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.45.1
data/marine/IRL_metagenomes/pp_CCHH-14_20190325.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.45.2
data/marine/IRL_metagenomes/pp_CCHH-14_20190325.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.45.3
data/marine/IRL_metagenomes/pp_CCHH-14_20190325.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.45.4
data/marine/IRL_metagenomes/pp_CCHH-14_20190325.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.45.5
data/marine/IRL_metagenomes/pp_CCHH-15_20181009.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.46.1
data/marine/IRL_metagenomes/pp_CCHH-15_20181009.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.46.2
data/marine/IRL_metagenomes/pp_CCHH-15_20181009.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.46.3
data/marine/IRL_metagenomes/pp_CCHH-15_20181009.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.46.4
data/marine/IRL_metagenomes/pp_CCHH-15_20181009.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.46.5
data/marine/IRL_metagenomes/pp_CCHH-15_20190325.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.47.1
data/marine/IRL_metagenomes/pp_CCHH-15_20190325.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.47.2
data/marine/IRL_metagenomes/pp_CCHH-15_20190325.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.47.3
data/marine/IRL_metagenomes/pp_CCHH-15_20190325.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.47.4
data/marine/IRL_metagenomes/pp_CCHH-15_20190325.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.47.5
data/marine/IRL_metagenomes/pp_CCHH-15_20191009.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.48.1
data/marine/IRL_metagenomes/pp_CCHH-15_20191009.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.48.2
data/marine/IRL_metagenomes/pp_CCHH-15_20191009.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.48.3
data/marine/IRL_metagenomes/pp_CCHH-15_20191009.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.48.4
data/marine/IRL_metagenomes/pp_CCHH-15_20191009.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.48.5
data/marine/IRL_metagenomes/pp_CCHH-15_20200303.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.49.1
data/marine/IRL_metagenomes/pp_CCHH-15_20200303.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.49.2
data/marine/IRL_metagenomes/pp_CCHH-15_20200303.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.49.3
data/marine/IRL_metagenomes/pp_CCHH-15_20200303.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.49.4
data/marine/IRL_metagenomes/pp_CCHH-15_20200303.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.49.5
data/marine/IRL_metagenomes/pp_CCHH-16_20181009.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.50.1
data/marine/IRL_metagenomes/pp_CCHH-16_20181009.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.50.2
data/marine/IRL_metagenomes/pp_CCHH-16_20181009.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.50.3
data/marine/IRL_metagenomes/pp_CCHH-16_20181009.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.50.4
data/marine/IRL_metagenomes/pp_CCHH-16_20181009.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.50.5
data/marine/IRL_metagenomes/pp_CCHH-16_20190325.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.51.1
data/marine/IRL_metagenomes/pp_CCHH-16_20190325.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.51.2
data/marine/IRL_metagenomes/pp_CCHH-16_20190325.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.51.3
data/marine/IRL_metagenomes/pp_CCHH-16_20190325.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.51.4
data/marine/IRL_metagenomes/pp_CCHH-16_20190325.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.51.5
data/marine/IRL_metagenomes/pp_CCHH-17_20181024.fq.gz,data/marine/BGC/Cylindrospermopsis_raciborskii_T3_BCG_saxitoxin_GenBank_DQ787200v1.fna,0,outputs.sourmash.exksb1as/results.52.1
data/marine/IRL_metagenomes/pp_CCHH-17_20181024.fq.gz,data/marine/BGC/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,0,outputs.sourmash.exksb1as/results.52.2
data/marine/IRL_metagenomes/pp_CCHH-17_20181024.fq.gz,data/marine/BGC/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,0,outputs.sourmash.exksb1as/results.52.3
data/marine/IRL_metagenomes/pp_CCHH-17_20181024.fq.gz,data/marine/BGC/Plima_partLSU.fasta,0,outputs.sourmash.exksb1as/results.52.4
data/marine/IRL_metagenomes/pp_CCHH-17_20181024.fq.gz,data/marine/BGC/Pseudo-nitzschia_multiseries_isolate_15091C3_domoic_acid_BGC_GenBank_MH202990v1.fna,0,outputs.sourmash.exksb1as/results.52.5
